course_code,course,EX,A,B,C,D,P,F,session,category,Personal Interest,EX_percent,A_percent,B_percent,C_percent,D_percent,P_percent,F_percent,Mean Grade,cum_EX_A_%,cum_EX_A_B_%,"cum_EX,A,B,C_%"
AE40033,FINITE ELEMENT METHODS ,0,3,1,0,0,0,0,Spring 22,Aerospace Engineering_related_roles,Structural Mechanics and Materials; ,0.0,75.0,25.0,0.0,0.0,0.0,0.0,8.75,75.0,100.0,100.0
AE40034,ADVANCED COMPUTATIONAL FLUID DYNAMICS ,0,1,1,2,2,0,0,Spring 22,Aerospace Engineering_related_roles,,0.0,16.666666666666664,16.666666666666664,33.33333333333333,33.33333333333333,0.0,0.0,7.166666666666667,16.666666666666664,33.33333333333333,66.66666666666666
AE51007,COMBUSTION PROCESSES IN JET ENGINES ,1,7,2,1,0,0,0,Spring 22,Aerospace Engineering_related_roles,,9.090909090909092,63.63636363636363,18.181818181818183,9.090909090909092,0.0,0.0,0.0,8.727272727272727,72.72727272727272,90.9090909090909,100.0
AE51018,INDUSTRIAL AERODYNAMICS ,2,3,2,1,0,0,0,Spring 22,Aerospace Engineering_related_roles,Fluid Dynamics and Aerodynamics; ,25.0,37.5,25.0,12.5,0.0,0.0,0.0,8.75,62.5,87.5,100.0
AE61004, ,0,1,8,1,0,0,1,Spring 22,Aerospace Engineering_related_roles,,0.0,9.090909090909092,72.72727272727273,9.090909090909092,0.0,0.0,9.090909090909092,7.2727272727272725,9.090909090909092,81.81818181818183,90.90909090909092
NT70002, ,5,6,4,7,3,0,0,Spring 22,Other_related_roles,,20.0,24.0,16.0,28.000000000000004,12.0,0.0,0.0,8.12,44.0,60.0,88.0
AE61007, ,2,0,1,0,0,0,0,Autumn 22,Aerospace Engineering_related_roles,,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,0.0,9.333333333333334,66.66666666666666,99.99999999999999,99.99999999999999
KS20201,THEORIES OF LANGUAGE COMPREHENSION: INDIA AND BEYOND ,50,137,44,30,0,0,2,Autumn 22,Other_related_roles,,19.011406844106464,52.09125475285171,16.730038022813687,11.406844106463879,0.0,0.0,0.7604562737642585,8.726235741444867,71.10266159695817,87.83269961977186,99.23954372623574
MA20106,PROBABILITY & STOCHASTIC PROCESSES ,66,136,55,22,16,4,0,Spring 21,Mathematics_related_roles,,22.073578595317723,45.48494983277592,18.394648829431436,7.357859531772576,5.351170568561873,1.3377926421404682,0.0,8.608695652173912,67.55852842809364,85.95317725752507,93.31103678929765
CS61061, ,11,36,21,8,1,1,0,Autumn 21,Computer Science_related_roles,,14.102564102564102,46.15384615384615,26.923076923076923,10.256410256410255,1.282051282051282,1.282051282051282,0.0,8.512820512820513,60.256410256410255,87.17948717948718,97.43589743589743
EP60025, ,31,30,3,1,0,0,0,Autumn 21,Other_related_roles,,47.69230769230769,46.15384615384615,4.615384615384616,1.5384615384615385,0.0,0.0,0.0,9.4,93.84615384615384,98.46153846153845,99.99999999999999
ET61005, ,1,7,1,0,0,0,0,Autumn 21,Other_related_roles,,11.11111111111111,77.77777777777779,11.11111111111111,0.0,0.0,0.0,0.0,9.0,88.8888888888889,100.00000000000001,100.00000000000001
EP60002, ,18,34,4,0,0,0,0,Spring 22,Other_related_roles,,32.142857142857146,60.71428571428571,7.142857142857142,0.0,0.0,0.0,0.0,9.25,92.85714285714286,100.0,100.0
EP60042, ,37,22,3,0,0,0,0,Spring 22,Other_related_roles,,59.67741935483871,35.483870967741936,4.838709677419355,0.0,0.0,0.0,0.0,9.548387096774194,95.16129032258064,100.0,100.0
ET60029, ,97,129,91,11,3,1,0,Spring 22,Other_related_roles,,29.21686746987952,38.855421686746986,27.40963855421687,3.313253012048193,0.9036144578313252,0.30120481927710846,0.0,8.897590361445783,68.07228915662651,95.48192771084338,98.79518072289157
IM60054, ,1,5,7,0,0,1,0,Spring 22,Industrial and Systems Engineering_related_roles,,7.142857142857142,35.714285714285715,50.0,0.0,0.0,7.142857142857142,0.0,7.928571428571429,42.85714285714286,92.85714285714286,92.85714285714286
AE40037,PHYSICS OF FLUID FLOW EXPERIMENTS ,8,8,4,2,0,0,0,Autumn 22,Aerospace Engineering_related_roles,,36.36363636363637,36.36363636363637,18.181818181818183,9.090909090909092,0.0,0.0,0.0,9.0,72.72727272727273,90.90909090909092,100.00000000000001
KS60001, ,46,157,211,85,16,4,4,Autumn 22,Other_related_roles,,8.795411089866157,30.019120458891013,40.344168260038245,16.252390057361378,3.0592734225621414,0.7648183556405354,0.7648183556405354,8.130019120458892,38.814531548757174,79.15869980879542,95.4110898661568
ME60012, ,1,5,0,3,0,0,0,Spring 21,Mechanical Engineering_related_roles,,11.11111111111111,55.55555555555556,0.0,33.33333333333333,0.0,0.0,0.0,8.444444444444445,66.66666666666667,66.66666666666667,100.0
AE40030,ADVANCED GAS TURBINE THEORY ,4,4,0,0,0,0,0,Autumn 21,Aerospace Engineering_related_roles,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,9.5,100.0,100.0,100.0
ME60131, ,1,1,0,0,0,0,0,Autumn 21,Mechanical Engineering_related_roles,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,9.5,100.0,100.0,100.0
AE47006,PROJECT - PART 2 ,5,9,5,2,0,0,0,Spring 22,Aerospace Engineering_related_roles,General; Miscellaneous; ,23.809523809523807,42.857142857142854,23.809523809523807,9.523809523809524,0.0,0.0,0.0,8.80952380952381,66.66666666666666,90.47619047619047,99.99999999999999
EP60020, ,33,22,26,37,28,12,1,Spring 22,Other_related_roles,,20.754716981132077,13.836477987421384,16.352201257861633,23.270440251572328,17.61006289308176,7.547169811320755,0.628930817610063,7.314465408805032,34.59119496855346,50.94339622641509,74.21383647798741
AE51003,APPLIED ELASTICITY & PLASTICITY ,0,5,3,3,1,1,0,Autumn 22,Aerospace Engineering_related_roles,,0.0,38.46153846153847,23.076923076923077,23.076923076923077,7.6923076923076925,7.6923076923076925,0.0,7.384615384615385,38.46153846153847,61.53846153846155,84.61538461538463
AE60006, ,2,2,2,1,1,1,0,Spring 22,Aerospace Engineering_related_roles,,22.22222222222222,22.22222222222222,22.22222222222222,11.11111111111111,11.11111111111111,11.11111111111111,0.0,7.444444444444445,44.44444444444444,66.66666666666666,77.77777777777777
RX60012, ,0,4,2,5,2,0,0,Spring 20,Other_related_roles,,0.0,30.76923076923077,15.384615384615385,38.46153846153847,15.384615384615385,0.0,0.0,7.615384615384615,30.76923076923077,46.15384615384615,84.61538461538461
MS31007,MATERIAL SCIENCE ,4,10,1,2,0,0,0,Autumn 20,Other_related_roles,,23.52941176470588,58.82352941176471,5.88235294117647,11.76470588235294,0.0,0.0,0.0,8.941176470588236,82.3529411764706,88.23529411764706,100.0
RE20001,INTRODUCTION TO RELIABILITY ENGINEERING ,4,0,0,0,0,0,0,Autumn 21,Other_related_roles,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,100.0
EP60046, ,7,23,6,2,2,0,0,Spring 22,Other_related_roles,,17.5,57.49999999999999,15.0,5.0,5.0,0.0,0.0,8.775,75.0,90.0,95.0
IP60162, ,0,2,2,9,3,0,0,Spring 22,Other_related_roles,,0.0,12.5,12.5,56.25,18.75,0.0,0.0,7.1875,12.5,25.0,81.25
SE60002, ,13,73,34,4,2,1,0,Spring 22,Other_related_roles,,10.236220472440944,57.48031496062992,26.77165354330709,3.149606299212598,1.574803149606299,0.7874015748031495,0.0,8.653543307086615,67.71653543307086,94.48818897637796,97.63779527559055
KS20203,PANINIAN GRAMMAR FROM COMPUTATIONAL PERSPECTIVE ,11,42,20,23,4,3,0,Autumn 22,Other_related_roles,,10.679611650485436,40.77669902912621,19.41747572815534,22.330097087378643,3.8834951456310676,2.912621359223301,0.0,8.087378640776699,51.45631067961165,70.87378640776699,93.20388349514563
CS21003,ALGORITHMS - I ,8,6,14,15,12,1,0,Spring 20,Computer Science_related_roles,Computer Architecture and Operating Systems; ,14.285714285714285,10.714285714285714,25.0,26.785714285714285,21.428571428571427,1.7857142857142856,0.0,7.553571428571429,25.0,50.0,76.78571428571428
EP60040, ,0,1,2,0,0,0,0,Spring 20,Other_related_roles,,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,8.333333333333334,33.33333333333333,99.99999999999999,99.99999999999999
RX60011, ,5,6,3,0,0,0,0,Spring 20,Other_related_roles,,35.714285714285715,42.857142857142854,21.428571428571427,0.0,0.0,0.0,0.0,9.142857142857142,78.57142857142857,100.0,100.0
AT30001,FUNDAMENTALS OF EMBEDDED CONTROL AND SOFTWARE ,1,20,20,7,2,0,0,Autumn 20,Other_related_roles,,2.0,40.0,40.0,14.000000000000002,4.0,0.0,0.0,8.22,42.0,82.0,96.0
CS40019,IMAGE PROCESSING ,20,34,42,19,9,0,0,Autumn 20,Computer Science_related_roles,,16.129032258064516,27.419354838709676,33.87096774193548,15.32258064516129,7.258064516129033,0.0,0.0,8.298387096774194,43.54838709677419,77.41935483870967,92.74193548387096
AT60006, ,2,5,7,2,0,0,0,Spring 21,Other_related_roles,,12.5,31.25,43.75,12.5,0.0,0.0,0.0,8.4375,43.75,87.5,100.0
CS61064, ,4,9,0,2,0,0,0,Spring 21,Computer Science_related_roles,,26.666666666666668,60.0,0.0,13.333333333333334,0.0,0.0,0.0,9.0,86.66666666666667,86.66666666666667,100.0
AE40019,AUTOMATIC CONTROL OF AIRCRAFT ,1,0,1,1,1,0,0,Autumn 21,Aerospace Engineering_related_roles,,25.0,0.0,25.0,25.0,25.0,0.0,0.0,7.75,25.0,50.0,75.0
CS60050, ,25,62,6,2,2,0,0,Autumn 21,Computer Science_related_roles,,25.773195876288657,63.91752577319587,6.185567010309279,2.0618556701030926,2.0618556701030926,0.0,0.0,9.092783505154639,89.69072164948453,95.87628865979381,97.93814432989691
CS21202,SWITCHING CIRCUITS AND LOGIC DESIGN ,12,65,67,21,4,3,1,Spring 22,Computer Science_related_roles,Specialized Topics; ,6.9364161849710975,37.57225433526011,38.72832369942196,12.138728323699421,2.312138728323699,1.7341040462427744,0.5780346820809248,8.16184971098266,44.508670520231206,83.23699421965317,95.3757225433526
CS29003,ALGORITHMS LABORATORY ,17,20,20,14,19,0,0,Spring 22,Computer Science_related_roles,Competitive Programming for IT; ,18.88888888888889,22.22222222222222,22.22222222222222,15.555555555555555,21.11111111111111,0.0,0.0,8.022222222222222,41.111111111111114,63.333333333333336,78.88888888888889
CS29204,SWITCHING CIRCUITS LABORATORY ,44,67,38,14,4,6,0,Spring 22,Computer Science_related_roles,Specialized Topics; ,25.43352601156069,38.72832369942196,21.965317919075144,8.092485549132949,2.312138728323699,3.4682080924855487,0.0,8.491329479768787,64.16184971098265,86.1271676300578,94.21965317919074
CS31702,COMPUTER ARCHITECTURE AND OPERATING SYSTEM ,24,81,64,12,2,1,0,Spring 22,Computer Science_related_roles,Computer Architecture and Operating Systems; ,13.043478260869565,44.02173913043478,34.78260869565217,6.521739130434782,1.0869565217391304,0.5434782608695652,0.0,8.570652173913043,57.065217391304344,91.84782608695652,98.3695652173913
EE61209, ,1,2,0,2,1,1,1,Autumn 22,Electrical Engineering_related_roles,,12.5,25.0,0.0,25.0,12.5,12.5,12.5,6.0,37.5,37.5,62.5
ME61201, ,2,1,5,3,3,1,0,Autumn 22,Mechanical Engineering_related_roles,,13.333333333333334,6.666666666666667,33.33333333333333,20.0,20.0,6.666666666666667,0.0,7.2,20.0,53.33333333333333,73.33333333333333
ET60029, ,10,11,5,0,0,0,0,Autumn 20,Other_related_roles,,38.46153846153847,42.30769230769231,19.230769230769234,0.0,0.0,0.0,0.0,9.192307692307692,80.76923076923077,100.0,100.0
AE51005,UNSTEADY AERODYNAMICS ,2,2,3,0,0,0,0,Autumn 21,Aerospace Engineering_related_roles,,28.57142857142857,28.57142857142857,42.857142857142854,0.0,0.0,0.0,0.0,8.857142857142858,57.14285714285714,100.0,100.0
HS30062,INTERNATIONAL BUSINESS ,12,26,4,2,2,0,0,Autumn 21,Humanities and Social Science_related_roles,,26.08695652173913,56.52173913043478,8.695652173913043,4.3478260869565215,4.3478260869565215,0.0,0.0,8.956521739130435,82.6086956521739,91.30434782608695,95.65217391304347
EP60040, ,10,10,7,7,2,0,0,Spring 22,Other_related_roles,,27.77777777777778,27.77777777777778,19.444444444444446,19.444444444444446,5.555555555555555,0.0,0.0,8.527777777777779,55.55555555555556,75.0,94.44444444444444
AE51019,SMART STRUCTURES ,2,1,1,2,0,1,0,Autumn 22,Aerospace Engineering_related_roles,Structural Mechanics and Materials; ,28.57142857142857,14.285714285714285,14.285714285714285,28.57142857142857,0.0,14.285714285714285,0.0,7.285714285714286,42.857142857142854,57.14285714285714,85.71428571428571
MS60009, ,1,1,1,0,0,0,0,Spring 20,Other_related_roles,,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,9.0,66.66666666666666,99.99999999999999,99.99999999999999
PH20003,PHYSICS-II ,45,163,41,4,0,1,1,Autumn 20,Physics_related_roles,,17.647058823529413,63.921568627450974,16.07843137254902,1.5686274509803921,0.0,0.39215686274509803,0.39215686274509803,8.913725490196079,81.56862745098039,97.6470588235294,99.21568627450979
EP60008, ,14,34,16,3,1,0,0,Spring 22,Other_related_roles,,20.588235294117645,50.0,23.52941176470588,4.411764705882353,1.4705882352941175,0.0,0.0,8.838235294117647,70.58823529411765,94.11764705882354,98.52941176470588
AE40018,INTRODUCTION TO TURBULENCE ,1,1,1,6,0,2,0,Autumn 22,Aerospace Engineering_related_roles,,9.090909090909092,9.090909090909092,9.090909090909092,54.54545454545454,0.0,18.181818181818183,0.0,6.2727272727272725,18.181818181818183,27.272727272727273,81.81818181818181
CR61036, ,0,0,1,0,0,0,0,Spring 22,Other_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
HS51604,GERMAN ,4,16,12,1,0,0,0,Spring 22,Humanities and Social Science_related_roles,,12.121212121212121,48.484848484848484,36.36363636363637,3.0303030303030303,0.0,0.0,0.0,8.696969696969697,60.60606060606061,96.96969696969697,100.0
CR61001, ,0,1,0,0,0,0,0,Autumn 22,Other_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
CR61003, ,1,0,0,0,0,0,0,Autumn 22,Other_related_roles,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,100.0
CR61013, ,0,0,1,0,0,0,0,Autumn 22,Other_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
AE40005,SPACE DYNAMICS ,0,1,0,1,0,0,0,Autumn 21,Aerospace Engineering_related_roles,,0.0,50.0,0.0,50.0,0.0,0.0,0.0,8.0,50.0,50.0,100.0
AE40033,FINITE ELEMENT METHODS ,0,0,0,1,0,0,0,Autumn 21,Aerospace Engineering_related_roles,Structural Mechanics and Materials; ,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0
AE51010,EXPERIMENTAL STRESS ANALYSIS ,1,0,0,0,0,0,0,Autumn 21,Aerospace Engineering_related_roles,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,100.0
RX60019, ,0,4,3,4,0,1,0,Autumn 21,Other_related_roles,,0.0,33.33333333333333,25.0,33.33333333333333,0.0,8.333333333333332,0.0,7.333333333333333,33.33333333333333,58.33333333333333,91.66666666666666
AE40008,AEROELASTICITY ,0,0,0,1,0,0,0,Spring 22,Aerospace Engineering_related_roles,Structural Mechanics and Materials; ,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0
AE51016,FRACTURE MECHANICS ,0,1,0,0,0,0,0,Spring 22,Aerospace Engineering_related_roles,Structural Mechanics and Materials; ,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
IM60213, ,0,0,1,0,1,2,0,Spring 22,Industrial and Systems Engineering_related_roles,,0.0,0.0,25.0,0.0,25.0,50.0,0.0,3.5,0.0,25.0,25.0
AE40009,ROCKET PROPULSION ,1,2,3,2,2,1,1,Autumn 22,Aerospace Engineering_related_roles,,8.333333333333332,16.666666666666664,25.0,16.666666666666664,16.666666666666664,8.333333333333332,8.333333333333332,6.5,24.999999999999996,50.0,66.66666666666666
HS20016,ENVIRONMENTAL HUMANITIES ,7,4,1,4,3,3,0,Spring 20,Humanities and Social Science_related_roles,,31.818181818181817,18.181818181818183,4.545454545454546,18.181818181818183,13.636363636363635,13.636363636363635,0.0,7.2727272727272725,50.0,54.54545454545455,72.72727272727273
AI61009, ,1,12,14,11,0,0,0,Autumn 21,Artificial Intelligence_related_roles,,2.631578947368421,31.57894736842105,36.84210526315789,28.947368421052634,0.0,0.0,0.0,8.078947368421053,34.21052631578947,71.05263157894737,100.0
AI60002, ,4,31,42,23,2,1,0,Spring 22,Artificial Intelligence_related_roles,,3.8834951456310676,30.097087378640776,40.77669902912621,22.330097087378643,1.9417475728155338,0.9708737864077669,0.0,8.03883495145631,33.980582524271846,74.75728155339806,97.0873786407767
RX60011, ,1,7,4,4,4,0,0,Spring 22,Other_related_roles,,5.0,35.0,20.0,20.0,20.0,0.0,0.0,7.85,40.0,60.0,80.0
MA20104,PROBABILITY & STATISTICS ,77,223,271,185,116,5,3,Spring 21,Mathematics_related_roles,,8.75,25.340909090909093,30.795454545454547,21.022727272727273,13.18181818181818,0.5681818181818182,0.3409090909090909,7.881818181818182,34.09090909090909,64.88636363636364,85.9090909090909
RX60014, ,0,1,1,0,1,0,0,Autumn 21,Other_related_roles,,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.0,7.666666666666667,33.33333333333333,66.66666666666666,66.66666666666666
CS40019,IMAGE PROCESSING ,6,4,7,3,0,0,0,Autumn 19,Computer Science_related_roles,,30.0,20.0,35.0,15.0,0.0,0.0,0.0,8.65,50.0,85.0,100.0
MA21007,DESIGN & ANALYSIS OF ALGORITHMS ,24,21,22,17,6,1,0,Autumn 19,Mathematics_related_roles,,26.373626373626376,23.076923076923077,24.175824175824175,18.681318681318682,6.593406593406594,1.098901098901099,0.0,8.351648351648352,49.45054945054945,73.62637362637363,92.30769230769232
CS21002,SWITCHING CIRCUITS AND LOGIC DESIGN ,9,20,17,7,1,4,0,Spring 20,Computer Science_related_roles,Specialized Topics; ,15.517241379310345,34.48275862068966,29.310344827586203,12.068965517241379,1.7241379310344827,6.896551724137931,0.0,7.948275862068965,50.0,79.3103448275862,91.37931034482759
CS60075, ,10,17,4,3,2,1,0,Autumn 20,Computer Science_related_roles,,27.027027027027028,45.94594594594595,10.81081081081081,8.108108108108109,5.405405405405405,2.7027027027027026,0.0,8.594594594594595,72.97297297297298,83.78378378378379,91.8918918918919
MA61027, ,6,5,2,1,0,1,0,Autumn 20,Mathematics_related_roles,,40.0,33.33333333333333,13.333333333333334,6.666666666666667,0.0,6.666666666666667,0.0,8.533333333333333,73.33333333333333,86.66666666666666,93.33333333333333
CS60010, ,1,7,2,2,1,0,0,Spring 21,Computer Science_related_roles,,7.6923076923076925,53.84615384615385,15.384615384615385,15.384615384615385,7.6923076923076925,0.0,0.0,8.384615384615385,61.53846153846154,76.92307692307692,92.3076923076923
EP60007, ,7,12,4,0,0,0,0,Autumn 21,Other_related_roles,,30.434782608695656,52.17391304347826,17.391304347826086,0.0,0.0,0.0,0.0,9.130434782608695,82.6086956521739,100.0,100.0
EP60020, ,18,25,36,59,57,20,2,Autumn 21,Other_related_roles,,8.294930875576037,11.52073732718894,16.589861751152075,27.188940092165897,26.26728110599078,9.216589861751153,0.9216589861751152,6.6728110599078345,19.815668202764975,36.40552995391705,63.59447004608295
EP60021, ,12,12,13,11,2,1,0,Autumn 21,Other_related_roles,,23.52941176470588,23.52941176470588,25.49019607843137,21.568627450980394,3.9215686274509802,1.9607843137254901,0.0,8.254901960784315,47.05882352941176,72.54901960784314,94.11764705882354
HS30097,FINANCIAL INSTITUTIONS & MARKETS ,6,38,17,4,0,0,0,Autumn 21,Humanities and Social Science_related_roles,,9.230769230769232,58.46153846153847,26.153846153846157,6.153846153846154,0.0,0.0,0.0,8.707692307692307,67.6923076923077,93.84615384615385,100.00000000000001
EP60006, ,9,20,20,1,0,0,0,Spring 22,Other_related_roles,,18.0,40.0,40.0,2.0,0.0,0.0,0.0,8.74,58.0,98.0,100.0
RX60014, ,1,0,5,7,4,1,0,Autumn 22,Other_related_roles,,5.555555555555555,0.0,27.77777777777778,38.88888888888889,22.22222222222222,5.555555555555555,0.0,6.833333333333333,5.555555555555555,33.333333333333336,72.22222222222223
RX60019, ,0,4,26,18,2,1,1,Autumn 22,Other_related_roles,,0.0,7.6923076923076925,50.0,34.61538461538461,3.8461538461538463,1.9230769230769231,1.9230769230769231,7.346153846153846,7.6923076923076925,57.69230769230769,92.3076923076923
